county,town,name,address,lat,lon,Food,Drinks,Special_services,In_store_services,Other_products
新竹縣,竹北市,縣汶,新竹縣竹北市縣政二路233號235號1樓,24.8331479,121.0188063,,1,1,1,1
新竹縣,竹北市,縣政府,新竹縣竹北市光明六路10號,24.8275297,121.013351,1,,1,1,1
新竹縣,竹北市,縣科,新竹縣竹北市縣政二路南段103號,24.8189426,121.0121766,,1,1,1,1
新竹縣,竹北市,縣運,新竹縣竹北市莊敬南路21號1樓,24.8198087,121.0219408,1,1,1,1,1
新竹縣,竹北市,環鑫,新竹縣竹北市環北路五段61號1樓,24.8409103,120.994287,1,1,1,1,1
新竹縣,竹北市,聯新,新竹縣竹北市中正西路602號1樓,24.8426134,120.9891109,1,1,1,1,1
新竹縣,竹北市,豐富,新竹縣竹東鎮中興路一段157號��1樓,24.8120312,121.0304056,1,1,1,1,1
新竹縣,竹北市,鐵站,新竹縣竹北市高鐵七路6號1樓,24.8080601,121.0404152,1,1,,,1
新竹縣,竹北市,鐵站二,新竹縣竹北市高鐵七路6號2樓,24.808181,121.0401659,1,,,,1
新竹縣,竹北市,鐵站三,新竹縣竹北市高鐵七路6號2樓,24.808181,121.0401659,,,,1,1
新竹縣,竹北市,鐵興,新竹縣竹北市嘉豐六路二段16號.18號.12號部分,24.8097742,121.0285118,1,1,1,1,1
新竹縣,竹東鎮,上員,新竹縣竹東鎮光明路538巷25號,24.7777867,121.056575,1,1,1,1,1
新竹縣,竹東鎮,四重埔,新竹縣竹東鎮中興路一段157號,24.7542865,121.0720062,1,1,1,1,1
新竹縣,竹東鎮,光春,新竹縣竹東鎮和江街2號6號,24.7451936,121.0820071,1,1,1,1,1
新竹縣,竹東鎮,竹永,新竹縣竹東鎮仁愛里北興路二段185號187號,24.7412607,121.0907077,1,1,1,1,1
新竹縣,竹東鎮,竹東,新竹縣竹東鎮學前路29號1樓,24.7357281,121.089736,1,1,1,1,1
新竹縣,竹東鎮,竹興,新竹縣竹東鎮中興路四段650號,24.7770205,121.0373027,1,1,1,1,1
新竹縣,竹東鎮,竹豐,新竹縣竹東鎮中豐路三段93號95號1樓,24.7263331,121.0846262,1,1,1,1,1
新竹縣,竹東鎮,昌春,新竹縣竹東鎮長春路三段26號1樓,24.7405259,121.086282,1,1,1,1,1
新竹縣,竹東鎮,東宏,新竹縣竹東鎮中正路217號1樓,24.7356873,121.0929187,1,1,1,1,1
新竹縣,竹東鎮,光春,新竹縣竹東鎮和江街2號6號,24.7249433,121.0876738,1,1,1,1,1
新竹縣,竹東鎮,東睿,新竹縣竹東鎮北興路三段446號1樓,24.7478801,121.0832081,1,1,1,1,1
鐵站二,竹東鎮,東福,新竹縣竹東鎮中豐路二段245號,24.7235084,121.0914686,1,1,1,,1
新竹縣,竹東鎮,櫹興,新竹縣竹東鎮中興路四段650號樓,24.7341426,121.0982874,1,1,1,1,1
新竹縣,竹東鎮,東融,新竹縣竹東鎮中興路二段148號1樓,24.7597904,121.0637711,1,1,1,1,1
新竹縣,竹東鎮,東豐,新竹縣竹東鎮東寧里東寧路一段1號,24.7223396,121.0961238,1,1,1,1,1
新竹縣,竹東鎮,東鑽,新竹縣竹東鎮北興路三段517號519號,24.7487757,121.0814618,1,1,1,1,1
新竹縣,竹東鎮,長政,新竹縣竹東鎮中正路15號1樓,24.7299622,121.0922858,1,1,1,1,1
新竹縣,竹東鎮,星都心,新竹縣竹東鎮中豐路三段93號9,24.7704088,121.0565966,1,1,1,1,1
新竹縣,竹東鎮,員崠,新竹縣竹東鎮東峰路336號,24.7124431,121.0978188,1,,1,1,1
新竹縣,竹東鎮,員道,新竹縣竹東鎮員山路218之1號,24.7832943,121.0394312,,1,1,1,1
新竹縣,竹東鎮,商華,新竹縣竹東鎮東寧路三段25號1樓,24.7371525,121.0879215,,1,1,1,1
新竹縣,竹東鎮,崠豪,新竹縣竹東鎮東林路103號1樓,24.7372475,121.0918827,1,1,1,1,1
新竹縣,竹東鎮,富正,新竹縣竹東鎮東寧路一段261號1樓,24.7273389,121.0930903,1,1,1,1,1
新竹縣,竹東鎮,朝陽,新竹縣竹東鎮朝陽路70號72號74號1樓,24.7424392,121.0863609,1,1,1,1,1
新竹縣,竹東鎮,菄族,新竹縣竹東鎮民族路66號1樓,24.7702364,121.0552291,1,,1,1,1
新竹縣,竹東鎮,寶山,新竹縣竹東鎮中興路三段173號,24.7671809,121.0559722,1,1,1,1,1
新竹縣,新埔鎮,埔山,新竹縣新埔鎮文山路犁頭山段936號,24.8329443,121.0294269,1,1,1,1,1
新竹縣,新埔鎮,埔中,新竹縣新埔鎮中正路617號619號621號,24.8276418,121.0712683,1,1,1,1,1
新竹縣,新埔鎮,埔田,新竹縣新埔鎮中正路5號7號1樓,24.8252875,121.0865123,1,1,1,1,1
新竹縣,新埔鎮,埔昌,新竹縣新埔鎮義民路一段92號,24.8292437,121.068019,,1,1,1,1
新竹縣,新埔鎮,埔嵩,新竹縣新埔鎮田新路292號296號1樓,24.8246971,121.0802858,,1,1,1,1
新竹縣,新埔鎮,埔義,新竹縣新埔鎮下寮里義民路三段317號1樓,24.8431082,121.0363517,1,1,1,1,1
新竹縣,新埔鎮,新埔,新竹縣新埔鎮中正路221號,24.827461,121.080395,1,1,1,1,1
新竹縣,關西鎮,石光,新竹縣關西鎮石光里石岡子252號1樓,24.8134745,121.1284394,1,1,1,1,1
新竹縣,湖口鄉,馬武督,新竹縣關西鎮中豐新路2-1號1樓,24.780451,121.179018,1,1,1,1,1
新竹縣,關西鎮,新關中,新竹縣關西鎮中興路17號,24.7925076,121.1768239,1,1,1,1,1
新竹縣,關西鎮,關西,新竹縣關西鎮正義路286-1號,24.7970324,121.1725502,1,1,1,1,1
新竹縣,湖口鄉,力成三,新竹縣湖口鄉大同路15之1號6樓,24.8704759,120.999166,1,1,1,,1
新竹縣,湖口鄉,力成玖,新竹縣湖口鄉文化路4號B1樓,24.8624009,121.0096548,1,1,1,,1
新竹縣,湖口鄉,力成科,新竹縣湖口鄉大同路26號6樓,24.8703166,120.9996677,1,1,1,,1
新竹縣,湖口鄉,力成貳,新竹縣湖口鄉三民路7號B1,24.8674848,120.9984592,,1,1,,1
新竹縣,湖口鄉,三立,新竹縣湖口鄉湖鏡村八德路一段718號,24.8775883,121.0518966,1,1,1,1,1
新竹縣,湖口鄉,仁智,新竹縣湖口鄉仁和路38號1樓,24.8739692,121.0125257,1,1,1,1,1
新竹縣,湖口鄉,仁順,新竹縣湖口鄉仁和路130號132號134號,24.8724258,121.0152725,1,1,1,1,1
新竹縣,湖口鄉,文樂,新竹縣湖口鄉文化路55號,24.8703778,121.0150257,1,1,1,1,1
新竹縣,湖口鄉,王爺,新竹縣湖口鄉中山路一段790號1樓,24.8985903,121.0429559,,,1,1,1
新竹縣,湖口鄉,宏橋,新竹縣湖口鄉工業一路7號7-1號7-2號,24.8701255,121.0265552,1,1,1,1,1
新竹縣,湖口鄉,沅均,新竹縣湖口鄉光復東路120之1號,24.8700988,121.0298102,1,1,1,1,1
新竹縣,湖口鄉,忠平,新竹縣湖口鄉中平路一段271號1樓,24.9000617,121.0556463,1,1,1,1,1
新竹縣,湖口鄉,家利,新竹縣湖口鄉民生街465巷3號,24.9055663,121.0572285,1,1,1,1,1
新竹縣,湖口鄉,耕新,新竹縣湖口鄉成功路276號,24.9016755,121.0410304,1,1,1,1,1
新竹縣,湖口鄉,國碩,新竹縣湖口鄉工業一路3號5樓,24.8717943,121.0262117,,1,1,,1
新竹縣,湖口鄉,晨希,新竹縣湖口鄉榮光路617號,24.8659368,120.9972825,1,1,1,1,1
新竹縣,湖口鄉,晨寶,新竹縣湖口鄉三民南路117號1樓,24.8653896,120.995835,1,,1,1,1
新竹縣,湖口鄉,湖口,新竹縣湖口鄉中正路一段36號,24.9022336,121.0449154,1,1,1,1,1
新竹縣,湖口鄉,湖口廠,新竹縣湖口鄉八德路三段30號,24.8885839,121.0905419,1,1,1,1,1
新竹縣,湖口鄉,湖大,新竹縣湖口鄉東興村10鄰中山路三段358號臨,24.9154228,121.0521299,1,1,1,1,1
新竹縣,湖口鄉,湖山,新竹縣湖口鄉中山路三段489號,24.9191252,121.0543313,1,1,1,1,1
新竹縣,湖口鄉,湖安,新竹縣湖口鄉光復東路395號1樓,24.8661231,121.0233637,1,1,1,1,1
新竹縣,湖口鄉,湖崗,新竹縣湖口鄉中山路二段430號,24.907678,121.048589,1,1,1,1,1
新竹縣,湖口鄉,湖貫,新竹縣湖口鄉新興路486號,24.8766047,121.0047044,1,1,1,1,1
新竹縣,湖口鄉,湖鏡,新竹縣湖口鄉八德路二段9號,24.8785314,121.0576439,1,1,1,1,1
新竹縣,湖口鄉,新湖工,新竹縣湖口鄉中華路54號,24.8730882,121.0106852,1,1,1,1,1
新竹縣,湖口鄉,新湖中,新竹縣湖口鄉中正村中正路二段235號,24.8912675,121.0510998,,1,1,1,1
新竹縣,湖口鄉,源威,新竹縣湖口鄉光華路666號1F,24.8757342,121.02343,,1,1,1,1
新竹縣,湖口鄉,源泰,新竹縣湖口鄉中興街174-176號,24.9047969,121.050358,1,1,1,1,1
新竹縣,湖口鄉,源晟,新竹縣湖口鄉新興路628號630號,24.8801314,121.0077703,1,1,1,1,1
新竹縣,湖口鄉,裝甲,新竹縣湖口鄉勝利路二段93號94號95號1樓,24.8630717,121.025962,1,1,1,1,1
新竹縣,湖口鄉,達陞,新竹縣湖口鄉中山路一段537號1樓,24.8942357,121.041192,1,1,1,1,1
新竹縣,湖口鄉,碩禾科,新竹縣湖口鄉自強路18號1樓,24.8687757,120.9971437,,,1,1,1
新竹縣,湖口鄉,鳳山綺,新竹縣湖口鄉勝利路二段254號1樓,24.858259,121.0200934,1,1,1,1,1
新竹縣,湖口鄉,德和,新竹縣湖口鄉德興路216號218號,24.9105909,121.044834,1,1,1,1,1
新竹縣,湖口鄉,豐鈴,新竹縣湖口鄉安宅四街2號,24.8708143,121.0296327,1,1,1,1,1
新竹縣,湖口鄉,豐鼎,新竹縣湖口鄉光復東路8號1樓,24.8708951,121.0334916,1,1,1,1,1
新竹縣,湖口鄉,醫湖,新竹縣湖口鄉孝勢里忠孝路20號22號,24.9007162,121.045886,1,1,1,1,1
新竹縣,湖口鄉,羅湖,新竹縣湖口鄉成功路1092號,24.8890047,121.0190539,1,1,1,1,1
新竹縣,湖口鄉,鑫力成,新竹縣湖口鄉大同路10號6樓,24.8693044,120.9983556,1,1,1,,1
新竹縣,新豐鄉,世豊,新竹縣新豐鄉建興路一段173號175號一樓,24.8755165,120.9940854,1,1,1,1,1
新竹縣,新豐鄉,明大,新竹縣新豐鄉松林村新興路1號,24.8638512,120.9912167,,1,1,1,1
新竹縣,新豐鄉,明新,新竹縣新豐鄉新興路7號,24.8648054,120.9916334,,1,1,1,1
新竹縣,新豐鄉,欣樂,新竹縣新豐鄉康樂路一段358號,24.8719489,120.9860034,1,1,1,1,1
新竹縣,新豐鄉,冠宇,新竹縣新豐鄉忠孝路1號,24.8760165,120.9965971,,1,1,1,1
新竹縣,新豐鄉,冠華,新竹縣新豐鄉忠孝村員山148之2號1樓,24.8776559,120.9976694,1,1,1,1,1
新竹縣,新豐鄉,埔和,新竹縣新豐鄉埔和村埔頂281之1號,24.9306028,120.9946449,1,1,1,1,1
新竹縣,新竹縣,景碩,新竹縣新豐鄉建興路二段526號行政棟3樓,24.892963,120.9875838,,1,1,,1
新竹縣,新豐鄉,新庄子,新竹縣新豐鄉建興路二段752號1樓,24.899555,120.9872064,1,1,1,1,1
新竹縣,新豐鄉,新高湖,新竹縣新豐鄉新興路403號1樓,24.8785791,121.0057121,1,1,1,1,1
新竹縣,新豐鄉,新康,新竹縣新豐鄉建興路一段128號一段216號1樓,24.8693515,120.9887748,1,1,1,1,1
新竹縣,新豐鄉,新新豐,新竹縣新豐鄉新興路177號179號1樓,24.8688787,120.9949252,1,1,1,1,1
新竹縣,新豐鄉,新豐新庄,新竹縣新豐鄉新庄路383號,24.9058509,120.9838412,1,1,1,1,1
新竹縣,新豐鄉,源冠,新竹縣新豐鄉尚仁街92號1樓,24.8691388,120.9921218,1,1,1,1,1
新竹縣,新豐鄉,學府居,新竹縣新豐鄉學府街45號47號,24.8734124,120.9984834,,1,1,1,1
新竹縣,新豐鄉,豐興,新竹縣新豐鄉建興路一段128號,24.8731077,120.9949338,,1,1,,1
新竹縣,芎林鄉,新竹縣,新竹縣芎林鄉三民路279號1樓,24.7888709,121.067753,1,1,1,1,1
新竹縣,芎林鄉,芎林,新竹縣芎林鄉文山路529號531號1樓,24.7771961,121.0776684,1,1,1,1,1
新竹縣,芎林鄉,宥昌,新竹縣芎林鄉文富街100號1樓,24.7762939,121.0761605,,1,1,1,1
新竹縣,芎林鄉,飛凰,新竹縣芎林鄉富林路二段729號,24.7638038,121.0856839,1,1,1,1,1
新竹縣,芎林鄉,飛鳳,新竹縣芎林鄉富林路二段556號,24.7619666,121.09043,1,1,1,1,1
新竹縣,芎林鄉,富林,新竹縣芎林鄉富林路三段239號1樓,24.7727817,121.0752092,1,1,1,1,1
新竹縣,橫山鄉,內灣,新竹縣橫山鄉內灣村20號,24.7081061,121.1853557,,,1,1,1
新竹縣,橫山鄉,華科,新竹縣橫山鄉橫山村9鄰中豐路一段100號1樓,24.7211082,121.1108671,1,1,1,1,1
新竹縣,橫山鄉,橫山,新竹縣橫山鄉中豐路二段122號,24.7250842,121.131467,,1,1,1,1
新竹縣,橫山鄉,豐沛,新竹縣橫山鄉中豐路一段21號1樓,24.7219563,121.1085863,1,1,1,1,1
新竹縣,橫山鄉,騰達,新竹縣橫山鄉中豐路二段211號,24.7176643,121.1420197,1,1,1,1,1
新竹縣,北埔鄉,中德,新竹縣北埔鄉北埔村中山路42號一樓,24.70197,121.0559722,1,1,1,1,1
新竹縣,北埔鄉,金廣福,新竹縣北埔鄉南興街135號1樓,24.7011163,121.0574448,1,1,1,1,1
新竹縣,寶山鄉,P8廠 2,新竹縣寶山鄉科環路168號 B3樓,24.7654757,121.0086577,1,1,1,,1
新竹縣,寶山鄉,台積,新竹縣寶山鄉園區二路168號1樓,24.7700659,121.0123653,1,1,1,,1
新竹縣,寶山鄉,台積P6,新竹縣寶山鄉新竹科學園區園區二路166號,24.7712028,121.0113209,1,1,1,,1
新竹縣,寶山鄉,台積二,新竹縣寶山鄉園區三路121號B1,24.7738436,120.9977804,1,1,1,1,1
新竹縣,寶山鄉,台積三,新竹縣寶山鄉研新一路9號,24.7752094,120.990227,1,1,1,,1
新竹縣,寶山鄉,台積電,新竹縣寶山鄉研新二路6號,24.7763279,120.9901639,1,1,1,,1
新竹縣,寶山鄉,乾坤科,新竹縣寶山鄉研發二路2號B1樓,24.775045,121.000251,1,1,1,1,1
新竹縣,寶山鄉,情友,新竹縣寶山鄉雙溪村寶新路一段2號,24.7638272,120.9879076,1,1,1,1,1
新竹縣,寶山鄉,啟碁,新竹縣寶山鄉園區二路20號1樓,24.7778724,120.9998503,1,1,1,,1
新竹縣,寶山鄉,進一廠,新竹縣寶山鄉園區三路123號,24.7755569,120.9964335,,1,1,1,1
新竹縣,寶山鄉,園區,新竹縣寶山鄉園區三路1號,24.7723581,121.0098489,1,1,1,1,1
新竹縣,寶山鄉,盟創,新竹縣寶山鄉創新二路6號,24.7796971,120.995486,1,1,1,,1
新竹縣,寶山鄉,緯創舍,新竹縣寶山鄉雙新村明湖五街11號,24.7655967,120.9876366,1,,1,,1
新竹縣,寶山鄉,積七,新竹縣寶山鄉園區二路170號1樓,24.7571024,121.0196956,1,1,,,1
新竹縣,寶山鄉,聯電S,新竹縣寶山鄉雙溪村研新一路16號3樓,24.774977,120.993813,1,1,1,,1
新竹縣,寶山鄉,寶雅,新竹縣寶山鄉大崎村大雅路二段103巷15號,24.7560604,121.0058017,1,1,1,1,1
新竹縣,寶山鄉,寶謙,新竹縣寶山鄉有謙路2.6號,24.7483548,121.0200888,1,1,1,1,1
新竹縣,峨眉鄉,洪興,新竹縣峨眉鄉峨眉村1鄰8-8號1樓,24.6819538,121.0263428,1,,1,1,1
新竹縣,五峰鄉,五峰鄉,新竹縣五峰鄉大隘村12鄰五峰246之3號(臨),24.633489,121.118519,1,1,1,1,1
苗栗縣,苗栗市,大千,苗栗縣苗栗市中正路903號1樓,24.5516396,120.8160822,1,1,1,1,1
苗栗縣,苗栗市,為公,苗栗縣苗栗市嘉盛里25鄰為公路584號,24.573343,120.837002,1,1,1,1,1
苗栗縣,苗栗市,苗公,苗栗縣苗栗市青苗里至公路12號,24.5571284,120.8200724,1,1,1,1,1
苗栗縣,苗栗市,苗栗,苗栗縣苗栗市民族路99號101號1樓,24.5634802,120.8171673,1,1,1,1,1
苗栗縣,新竹縣,苗勝,苗栗縣苗栗市勝利里中正路1045號.勝利路316號1樓,24.5485771,120.8162047,1,1,1,1,1
苗栗縣,苗栗市,苗碩,苗栗縣苗栗市維新里新東街219號,24.5506419,120.8231342,1,1,1,1,1
苗栗縣,苗栗市,苗豐,苗栗縣苗栗市為公路167-1號,24.5709647,120.8269021,1,1,1,1,1
苗栗縣,苗栗市,苗鑫,苗栗縣苗栗市國華路1092號,24.5641561,120.8135396,1,1,1,1,1
苗栗縣,苗栗縣,栗華,苗栗縣苗栗市中華路78號,24.5719562,120.8248491,1,1,1,1,1
苗栗縣,苗栗市,真樂,苗栗縣苗栗市玉清路329號1樓,24.5627386,120.8352747,1,1,1,1,1
苗栗縣,苗栗市,華星,苗栗縣苗栗市福星里國華路276號.276-1號及278號,24.5754006,120.8270262,,1,1,1,1
新竹縣,苗栗市,新苗中,苗栗縣苗栗市府前路120號,24.5605444,120.8181004,1,1,1,1,1
苗栗縣,苗栗市,新苗治,苗栗縣苗栗市北苗里自治路68號,24.5658519,120.8192031,1,1,1,1,1
苗栗縣,苗栗市,源栗,苗栗縣苗栗市水源里14鄰中正路1402號,24.5407237,120.8170924,1,1,1,1,1
苗栗縣,苗栗市,源聖,苗栗縣苗栗市文發路177號.177之1號,24.5719404,120.811864,1,1,1,1,1
苗栗市,苗栗市,瑛才,苗栗縣苗栗市英才路109號,24.5689769,120.8208172,1,1,1,1,1
苗栗縣,苗栗市,福華,苗栗縣苗栗市福星里中華路273.275.277號,24.5771923,120.8244751,1,1,1,1,1
苗栗縣,苗栗市,豪榮,苗栗縣苗栗市南勢里豪榮1號,24.5253625,120.7960465,1,1,1,1,1
苗栗縣,苗栗市,頤和,苗栗縣苗栗市中正路55號1樓,24.568548,120.8244583,1,1,1,1,1
苗栗縣,苗栗市,館源,苗栗縣苗栗市水源里11鄰水流娘15-3號1樓,24.5324119,120.8171619,1,1,1,1,1
苗栗縣,苗栗市,龍躍,苗栗縣苗栗市新川里圓墩路28號,24.587354,120.798399,1,1,1,1,1
苗栗縣,苗栗市,鑫正發,苗栗縣苗栗市正發路196號,24.569392,120.8160427,1,1,1,1,1
苗栗縣,竹南鎮,AP6,苗栗縣竹南鎮大埔里科專七路2號1樓,24.7056237,120.9011413,1,1,1,,1
苗栗縣,竹南鎮,于義,苗栗縣竹南鎮公義路1098號,24.7115739,120.9011382,1,1,1,1,1
苗栗縣,竹南鎮,天文,苗栗縣竹南鎮天文路176號,24.6863252,120.8819591,1,1,1,1,1
苗栗縣,竹南鎮,仟翔,苗栗縣竹南鎮龍山路二段275號,24.700464,120.8738865,1,1,1,1,1
苗栗縣,竹南鎮,布洛瓦,苗栗縣竹南鎮科東三路12號,24.7075458,120.9195819,1,1,1,1,1
苗栗縣,竹南鎮,弘運,苗栗縣竹南鎮守法街3-2號3-3號3-5號1樓,24.7009219,120.8786026,1,1,1,1,1
苗栗縣,竹南鎮,光南,苗栗縣竹南鎮照南里光復路342號,24.6913073,120.8795819,1,1,1,1,1
苗栗縣,竹南鎮,圳營,苗栗縣竹南鎮中正路114號1樓,24.6835018,120.8732284,1,1,1,1,1
苗栗縣,竹南鎮,竹南和興,苗栗縣竹南鎮大埔里和興路191-1號,24.7066262,120.8842873,,1,1,1,1
苗栗縣,竹南鎮,竹南建國,苗栗縣竹南鎮龍鳳里龍山路一段162號1樓,24.6924256,120.8667465,1,1,1,1,1
苗栗縣,竹南鎮,沅丞,苗栗縣竹南鎮公義里友義路67號,24.7232625,120.907999,1,1,1,1,1
苗栗縣,竹南鎮,延平,苗栗縣竹南鎮照南里15鄰延平路63巷1號,24.6876097,120.8769281,1,,1,1,1
苗栗縣,竹南鎮,科七,苗栗縣竹南鎮科專七路396號1樓,24.7057391,120.899844,1,1,1,1,1
苗栗縣,竹南鎮,科南,苗栗縣竹南鎮大埔里1鄰科學路243號,24.7136246,120.907079,,1,1,1,1
苗栗縣,竹南鎮,科星,苗栗縣竹南鎮科專七路393號,24.7052476,120.8975136,1,1,1,1,1
苗栗縣,竹南鎮,展宏,苗栗縣竹南鎮中華路169號171號1樓,24.7102186,120.9234231,1,,1,1,1
苗栗縣,竹南鎮,海口,苗栗縣竹南鎮明勝路491-1號,24.7009219,120.8786026,1,1,1,1,1
苗栗縣,竹南鎮,海福,苗栗縣竹南鎮明勝路318號,24.7009219,120.8786026,,,1,1,1
苗栗縣,竹南鎮,真開,苗栗縣竹南鎮大厝里開元路412號1樓,24.67976,120.869475,,1,1,1,1
苗栗縣,竹南鎮,晟乾,苗栗縣竹南鎮仁愛路902號,24.7096929,120.8973629,1,1,1,1,1
苗栗縣,竹南鎮,國豪,苗栗縣竹南鎮延平路170號,24.6895741,120.8755723,1,1,1,1,1
苗栗縣,竹南鎮,統寶,苗栗縣竹南鎮科中路12號B2,24.7099781,120.9164485,1,1,1,,1
苗栗縣,竹南鎮,群創,苗栗縣竹南鎮頂埔里科學路160號1樓,24.7144072,120.9146606,1,1,1,,1
苗栗縣,竹南鎮,廣沅,苗栗縣竹南鎮公義里公義路1683號1685號1樓,24.7244846,120.9043479,1,1,1,1,1
苗栗縣,竹南鎮,慶竹,苗栗縣竹南鎮民族路82號民權路47號,24.684544,120.90569,,1,1,,1
苗栗縣,竹南鎮,龍昇,苗栗縣竹南鎮龍山路二段120號,24.6975465,120.8701682,,1,1,1,1
苗栗縣,竹南鎮,龍宸,苗栗縣竹南鎮仁愛路902號��367號1樓,24.6883548,120.8674117,1,1,1,1,1
苗栗縣,竹南鎮,龍詮,苗栗縣竹南鎮山佳里龍山路三段305號,24.7020531,120.883657,1,1,1,1,1
苗栗縣,竹南鎮,龍鳳,苗栗縣竹南鎮龍鳳里龍江街25號,24.6955815,120.8671072,1,1,1,1,1
苗栗縣,竹南鎮,環竹,苗栗縣竹南鎮環市路一段16號,24.6825033,120.8783649,1,1,1,1,1
苗栗縣,後龍鎮,大山,苗栗縣後龍鎮大山里龍文路6號1樓,24.6439281,120.8075499,,1,1,1,1
苗栗縣,竹南鎮,苗栗高,苗栗縣後龍鎮新東路468號,24.6031038,120.8166816,1,1,1,1,1
苗栗縣,後龍鎮,苗龍,苗栗縣後龍鎮造豐路333號,24.6055846,120.8310735,,1,1,1,1
苗栗縣,後龍鎮,新港庄,苗栗縣後龍鎮新民里中心路122.122-1.122-2.122-3號,24.6147272,120.8150044,1,1,1,1,1
苗栗縣,後龍鎮,新裕龍,苗栗縣後龍鎮中華路52-8號,24.6166244,120.7917115,1,1,1,1,1
苗栗縣,後龍鎮,龍日,苗栗縣後龍鎮溪洲里七鄰勝利路60之1號,24.6203502,120.779985,1,1,1,1,1
苗栗縣,後龍鎮,龍庄,苗栗縣後龍鎮大庄里成功路207號,24.614138,120.79436,1,1,1,1,1
苗栗縣,後龍鎮,龍坑,苗栗縣後龍鎮龍坑里16鄰156號之10,24.596959,120.7838403,1,1,1,1,1
苗栗縣,新港庄,鑫龍,苗栗縣後龍鎮中山路53號,24.6148727,120.7893456,1,1,1,1,1
苗栗縣,頭份市,中群,苗栗縣頭份市中正路319號1樓,24.6882509,120.9186929,1,1,1,1,1
苗栗縣,頭份市,正合,苗栗縣頭份市中正一路58號1F,24.6866408,120.9254461,1,1,1,1,1
苗栗縣,頭份市,永和山,苗栗縣頭份市水源路206號1樓,24.6739075,120.9138735,1,1,1,1,1
苗栗縣,頭份市,尖豐,苗栗縣頭份市尖山里尖豐路320巷316號1樓,24.6544098,120.8823424,1,1,1,1,1
苗栗縣,頭份市,利興,苗栗縣頭份市成功里中興路769號,24.6975316,120.9111223,1,,1,1,1
苗栗縣,頭份市,宏恩,苗栗縣頭份市中正路2號,24.6834437,120.9059363,,1,1,1,1
苗栗縣,頭份市,尚順,苗栗縣頭份市東民五街1號和3號,24.6884438,120.9024836,1,1,1,1,1
苗栗縣,頭份市,忠正,苗栗縣頭份市中正路41-1號,24.684675,120.9071618,1,1,1,1,1
苗栗縣,頭份市,東尚,苗栗縣頭份市東民路163號及和平路251號1樓,23.9714495,121.6052326,,1,1,1,1
苗栗縣,頭份市,東踕,苗栗縣頭份市永貞路一段128號1樓,24.6931681,120.9221543,1,1,1,1,1
苗栗縣,頭份市,信東,苗栗縣頭份市忠孝里12鄰信東路158號,24.69028,120.9091761,1,1,1,,1
苗栗縣,頭份市,建鑫,苗栗縣頭份市建國路86號1樓,24.6952446,120.9113756,1,1,1,1,1
苗栗縣,頭份市,後庄,苗栗縣頭份市中央路603-605號,24.6938959,120.8932138,1,1,1,1,1
苗栗縣,頭份市,珊湖,苗栗縣頭份市中正三路271號1樓及親民路1號3號1樓,24.6847204,120.958485,1,1,1,1,1
苗栗縣,頭份市,貞永,苗栗縣頭份市永貞路二段1號,24.6940099,120.8854699,1,1,1,1,1
苗栗縣,頭份市,貞豪,苗栗縣頭份市永貞路一段128號1樓,24.6767997,120.8845452,1,1,1,1,1
苗栗縣,頭份市,昶誼,苗栗縣頭份市後庄里幼英街131號1樓,24.6993348,120.8945087,,1,1,1,1
苗栗縣,頭份市,得意,苗栗縣頭份市蟠桃里德義路13鄰81號,24.6911952,120.8995279,1,1,1,1,1
苗栗縣,頭份市,淇丞,苗栗縣頭份市建國路二段128號,24.6967104,120.9036272,1,1,1,1,1
苗栗縣,頭份市,鈞吉,苗栗縣頭份市成功里11鄰建國路198號1樓,24.6969658,120.9078667,1,1,1,1,1
苗栗縣,頭份市,新昌隆,苗栗縣頭份市昌隆一街31.33號,24.6873842,120.8978595,1,1,1,1,1
苗栗縣,頭份市,新華,苗栗縣頭份市中華路755號及民生街2號,24.6805999,120.9015431,1,1,1,1,1
苗栗縣,頭份市,頭份市,苗栗縣頭份市中華路1186號1樓,24.690929,120.9134545,1,1,1,1,1
苗栗縣,頭份市,煥日,苗栗縣頭份市新華里中正一路554號556號,24.684168,120.936839,1,1,1,1,1
苗栗縣,頭份市,鈱鎙,苗栗縣頭份市田寮里14鄰民族路501.503號1樓,24.6827115,120.9074445,1,1,1,1,1
苗栗縣,頭份市,慶丞,苗栗縣頭份市合興里信義路14鄰381號,24.6922631,120.8996675,1,1,1,1,1
苗栗縣,頭份市,潘桃,苗栗縣頭份市成功里6鄰信東路280號,24.6928982,120.907412,1,1,1,1,1
苗栗縣,頭份市,興德,苗栗縣頭份市文化街172號八德二路292號 1樓,24.70042,120.900347,1,1,1,1,1
苗栗縣,頭份市,頭份,苗栗縣頭份市中正路232號,24.6870426,120.9110959,,1,1,1,1
苗栗縣,頭份市,頭興,苗栗縣頭份市中央路228號230號1樓,24.6913464,120.9031074,1,1,1,1,1
苗栗縣,頭份市,龍仁,苗栗縣頭份市中華路968-974號,24.6865156,120.9085975,1,1,1,1,1
苗栗縣,頭份市,龍旺,苗栗縣頭份市自強路117號,24.6879382,120.9085768,,1,1,1,1
苗栗縣,頭份市,龍陽,苗栗縣頭份市光華北路150號,24.6981953,120.888194,1,1,1,1,1
苗栗縣,造橋鄉,大坪,苗栗縣造橋鄉大西一街100號1樓,24.6228491,120.8908641,1,1,1,1,1
